0,1,2,3
4,2,240.0422587,1.8732
2,0,258.3024021,3.5196
3,1,139.0633285,0.39932
14,7,560.3533625,0.9221
2,1,314.2245802,5.7358
5,3,392.1999022,1.8957
2,0,271.1936144,3.3834
4,5,182.0866841,-0.2275
4,0,459.1780617,5.34392
4,1,229.9916761,1.8726
13,14,451.2642131,-5.2666
0,0,184.0346713,4.0545
5,1,343.2259772,3.4853
2,2,268.0057849,3.9954
1,0,377.870631,4.4814
4,0,199.1684623,0.6956
13,5,393.1383439,-2.6846
12,0,604.2995956,3.5399
6,0,414.1613283,3.3685
1,1,124.0016569,0.2069
4,1,129.0425931,0.0314
8,2,225.0385703,0.91032
0,0,278.9665247,-0.2046
2,0,281.1779644,3.8868
3,2,237.172879,2.7623
7,4,341.2314565,0.9663
7,1,311.093977,0.76592
4,4,195.0895433,0.7367
4,2,253.0772643,0.9759
4,4,301.1677936,2.8143
7,2,425.1618527,3.3532
4,0,379.2147438,4.3611
3,4,179.0946287,0.9138
4,0,378.2307282,3.1733
10,2,451.1855689,1.7178
3,0,317.2354792,4.2355
1,0,275.0076393,3.5098
2,0,409.9446119,5.3872
3,0,289.2041791,3.9242
8,2,254.1015049,-2.2131
6,1,401.1773127,2.89892
3,0,469.2980795,7.2176
7,3,256.1059216,-1.4028
2,1,246.1156984,4.48614
5,3,270.0528234,1.88722
7,2,320.1284686,0.6633
6,0,234.1116757,1.29634
2,1,268.1463299,3.7375
17,4,861.5085853,2.6798
3,1,328.2038448,4.5701
3,0,312.1725446,4.0371
8,2,214.0702048,-1.1002
7,1,289.1538748,2.4356
4,4,204.183778,-0.2926
5,0,395.2096584,5.4204
2,1,312.2089301,3.8826
2,1,217.1466642,3.6927
2,4,60.06874826,-1.0962
4,1,291.1834437,2.5245
2,1,164.0837296,2.1293
3,2,221.1415788,2.7446
9,2,321.1437041,0.541
6,4,238.0953569,0.9608
5,1,383.0691134,3.9643
5,2,299.0728477,3.8924
3,1,254.0942943,3.4011
1,1,315.1986998,5.5594
1,1,231.1234842,3.2459
4,4,305.0818711,2.7344
3,1,242.0942943,3.667
5,3,501.2879087,5.5105
6,0,388.1189848,2.7919
5,2,414.1378118,3.4407
4,3,182.0579088,1.3961
7,3,246.0651997,-1.6836
4,3,129.03384,-0.5088
6,0,303.1019195,1.7737
4,1,261.0801215,2.346
4,2,376.2049876,2.9233
2,1,309.1340489,4.435
4,1,475.2435191,5.3054
2,0,346.128155,5.0015
2,1,82.05309819,0.71812
3,1,302.1881947,3.9731
7,3,410.2304534,1.5199
5,3,125.9718098,-0.1579
6,3,217.9980246,0.8563
4,1,347.1521435,4.23994
7,1,260.0909402,0.37302
3,1,179.0946287,2.1224
3,3,139.0633285,0.2846
3,3,171.1259288,1.3703
7,4,321.1688562,1.6025
3,0,450.2482701,5.3212
3,0,372.2434244,4.4596
4,3,154.0266087,0.796
6,3,372.0876847,3.1418
9,3,490.2249912,3.074
9,3,445.1783753,2.07812
4,1,318.2063702,2.4563
6,0,413.127297,2.9109
5,1,312.1950114,2.3184
0,0,198.1408506,4.53164
4,2,198.0892089,0.4272
4,4,198.1844467,0.5259
4,4,245.0122673,1.3359
3,5,59.04834716,-1.16143
3,2,127.0633285,-0.0093
5,2,293.1164267,2.7669
5,2,265.0884977,0.7325
5,1,291.1041478,1.2172
5,1,268.931634,1.6831
1,0,359.8372458,4.4215
3,1,214.1106131,2.5416
3,2,200.094963,2.2386
6,2,414.2507604,1.857
2,3,145.1466642,1.2748
2,2,270.1619799,4.7852
3,2,339.3613484,4.7117
2,2,194.1306798,3.2206
3,2,125.0952974,-0.0787
4,2,200.1524779,0.819
4,1,275.1521435,1.8884
3,4,314.1651741,4.1318
4,2,356.155849,3.6607
4,1,207.0895433,0.8941
3,0,230.1419132,3.2964
1,1,163.1360995,2.2271
1,0,281.2143499,4.5739
3,2,344.3290453,5.6177
5,1,338.2093241,3.4623
4,4,170.0626173,0.57887
4,3,187.0745619,1.0191
5,3,277.0851266,4.4197
4,1,281.1051933,3.0351
2,2,184.9337617,-0.0933
2,1,396.8460598,3.1496
1,1,303.0483976,3.2202
3,3,570.8002226,3.7359
3,0,280.1099444,4.2472
4,1,332.2220202,2.8541
3,0,280.1099444,4.2472
7,1,428.2324595,4.7774
5,4,255.0078506,2.0098
4,4,239.1521435,1.9078
3,2,129.0789786,0.0706
3,2,353.2587401,4.1115
4,3,301.1677936,2.8712
8,1,371.1481208,2.5822
6,1,358.1892573,2.5742
12,0,704.2393071,5.5773
2,0,331.1936144,5.3232
3,1,174.0316941,1.3274
4,3,311.105862,4.199
3,2,326.0054751,4.092
2,1,237.0920418,2.8978
6,1,395.1645198,2.4238
5,0,260.0684735,2.86482
6,2,215.0807099,1.558
4,2,142.0266087,-0.1623
6,5,169.014009,-1.424
6,4,198.0640568,-1.0342
5,4,255.0078506,2.0098
3,1,242.0942943,3.0774
3,0,242.0942943,2.7521
5,0,285.1014454,2.65916
12,8,555.2692985,-0.1626
2,0,204.0721194,2.1461
3,1,263.2117899,3.11844
4,0,391.1684623,4.8781
3,1,337.2041791,4.236
3,0,418.1811912,5.7815
5,0,468.2224493,4.8978
6,2,458.1739129,5.1656
7,2,422.162187,4.2668
4,0,327.1138399,3.7714
3,1,246.1255944,2.7864
7,2,318.1691906,2.4621
4,0,307.1208434,3.2966
10,10,460.2798036,0.3499
10,10,437.2638192,-0.4258
3,0,174.0793129,1.7992
4,1,281.1051319,2.5981
6,0,429.2515232,4.6025
1,1,167.1673997,2.4206
1,0,155.0268547,1.3958
3,2,135.0353995,-0.5835
5,1,280.1786926,1.532
3,2,378.1166825,4.4479
4,3,304.0745332,1.925
2,0,172.0524295,2.0119
3,2,182.0942943,0.72702
4,1,218.1055277,1.4735
3,1,246.1732133,2.72624
5,2,688.8523156,4.6657
4,4,153.0425931,0.6726
4,2,211.1208434,1.2136
3,0,386.1486555,4.9011
7,2,361.1096271,1.06
3,4,167.0946287,0.7728
3,0,160.1332052,0.5017
2,0,309.2092645,4.292
4,0,140.1061964,-1.0198
7,5,409.2035275,1.4098
6,4,582.4872772,7.2238
2,2,47.03711378,-0.4935
3,0,266.0942943,3.77702
6,2,301.0521122,3.0337
3,0,426.3366561,6.38082
5,5,211.0844579,0.4423
3,0,282.2427557,3.5158
3,0,226.1106131,2.6371
7,3,264.0303737,-0.0975
3,0,325.0782033,4.32422
4,1,211.0745619,1.617
5,1,298.1793613,2.19612
3,0,265.1578976,2.4789
4,1,324.0699265,2.4772
4,1,268.0978555,1.402
3,2,273.0823497,2.01
4,0,279.1834437,2.98412
4,3,114.0429274,-0.5734
2,0,191.1310142,2.47702
3,3,198.0559907,1.0285
5,2,277.179027,1.7166
6,3,248.083078,-0.5566
8,4,437.1984421,1.1971
6,3,324.1143781,0.6662
6,6,188.1273258,-1.2874
4,2,225.090212,2.0757
2,0,271.0530695,3.3273
3,3,167.0946287,0.8597
3,2,213.0789786,3.1284
10,6,386.1702532,-0.3254
4,0,383.2460439,4.4526
5,1,392.2099928,3.4103
6,0,393.2052417,2.8936
7,0,469.2244529,3.5519
2,0,253.1466642,3.238
5,1,266.1167611,2.65122
6,3,298.1429758,1.0225
10,2,405.201219,0.3312
6,1,308.1273258,2.13172
7,1,317.0623405,2.4484
6,0,295.0956913,2.4086
9,1,418.1740012,2.9708
8,1,388.1634365,3.2018
3,1,271.1572289,3.4248
6,1,281.0800412,2.3843
8,1,360.1321364,2.5657
8,2,211.0229203,0.6019
5,1,350.1630426,3.1723
4,4,302.1518092,3.5664
6,2,319.1332197,1.2683
6,3,247.1433102,1.8942
4,3,195.0895433,0.6151
6,3,241.09636,1.5141
7,3,298.1542092,1.3796
5,1,250.0854609,1.8697
6,1,345.1147125,2.89974
4,0,293.1528122,3.12852
8,2,401.1045417,1.89532
4,1,293.1051933,4.0258
6,1,467.3147922,3.2401
6,2,249.1113413,2.53
4,0,426.9812728,6.1178
4,5,169.0738932,0.3046
5,3,158.0691422,-1.9351
3,1,228.0786442,2.6318
4,1,357.2303939,3.3429
5,1,324.1473925,3.4934
5,1,344.2099928,2.7317
4,4,153.0425931,0.6726
3,3,183.0695568,0.7801
3,2,354.9140006,2.9691
6,0,542.1178741,4.1638
15,4,853.3309553,3.7357
3,2,299.2824294,4.5762
7,1,383.0751334,2.8843
1,1,128.0028925,2.0456
4,1,329.1427217,3.3265
4,1,154.0266087,-0.2979
6,1,360.1022539,4.853
4,2,267.0895433,3.0508
4,2,176.0585775,0.5992
7,2,350.0936427,0.6971
5,2,226.1317424,1.185
1,1,277.2769501,5.2954
4,1,365.1561834,4.00778
4,3,178.0742276,0.424
3,1,179.0946287,2.0437
5,4,213.1014454,2.6614
2,0,222.0680796,2.8494
5,2,232.0847922,0.7004
4,2,318.0892089,3.5601
3,2,179.0946287,1.7145
2,1,164.0837296,2.0939
2,3,151.099714,1.0672
5,4,274.0841235,2.3245
5,0,366.9868643,4.2361
8,3,403.0296625,2.8944
6,2,241.0730377,0.81812
7,2,376.1535405,2.3452
1,0,293.1238206,4.6787
5,0,246.0528234,2.5564
5,2,245.1640456,2.35478
5,1,356.1194635,3.1596
8,2,303.1331394,-0.0808
4,1,354.2063702,3.0946
3,0,323.188529,3.846
4,0,353.957852,1.2272
5,0,393.1852552,3.27942
6,0,298.1429758,1.5275
7,1,288.1222404,1.1098
29,23,1202.749927,-5.2448
6,3,420.1572885,5.2697
15,5,510.9756515,1.42622
5,3,266.1630426,1.3827
4,0,293.1990937,2.9666
2,1,295.1936144,3.7985
2,2,516.3095728,9.9083
4,3,221.1528122,1.0488
2,2,229.1466642,2.8712
2,1,217.0061193,3.3419
5,2,294.1943427,2.5562
7,0,306.1691906,1.066
3,0,340.1609344,4.8321
1,1,178.1357652,3.639
1,1,263.1673997,4.3019
3,1,167.0946287,1.0054
5,1,383.166748,2.856
6,4,272.032088,1.2844
3,1,213.1265975,1.6444
6,1,258.1116757,1.5526
6,1,359.1303625,2.98942
2,2,165.1153641,1.3279
5,2,473.1660793,6.0752
4,1,245.1528122,2.30472
2,2,110.0367794,1.0978
3,1,152.0473441,1.3175
3,1,335.188529,5.4275
9,5,244.0807695,-3.0115
3,2,234.0074684,2.7771
1,2,179.1673997,2.55
6,0,410.2118043,3.59042
5,1,269.1640456,1.9118
4,3,265.0685112,1.6377
5,2,278.1630426,2.098
4,0,314.0612799,2.5577
4,1,275.1521435,2.6201
8,2,200.0545547,-0.0764
3,1,260.1888634,2.8457
7,3,354.2168095,3.2021
3,2,290.0942943,3.5948
7,3,262.9411084,-1.1386
6,1,348.2049074,2.1207
2,3,104.0408193,0.63297
2,3,90.02516919,0.24287
4,1,182.999014,0.1187
2,0,162.0680796,2.1438
2,2,124.0524295,0.8845
3,3,137.0476785,0.4911
5,4,415.2722587,4.1074
5,1,292.1324111,3.1679
4,2,331.1120903,4.6504
5,2,300.1240702,2.4294
5,1,247.1087545,2.4969
3,4,176.094963,1.3747
1,0,279.1753775,4.738
6,3,250.0524466,0.8596
6,1,170.0803756,-2.02803
14,0,514.2274933,-0.1386
5,3,272.1194635,1.0895
6,1,379.1895917,2.2549
6,3,288.1342679,1.4917
2,1,284.2715304,6.3325
6,0,290.2194603,0.2654
8,3,355.0296625,1.7472
2,0,396.0021525,6.518
5,3,276.0568632,1.3875
8,3,310.0735759,0.8768
6,6,214.0524466,-0.7691
6,3,264.0680966,1.16802
7,3,280.0630112,0.8682
6,3,278.0837467,1.47644
6,3,270.0245176,1.22952
7,3,280.0630112,0.8682
7,3,280.0630112,0.8682
4,4,172.0306485,-0.0838
8,2,335.0575915,2.354
5,3,249.0571976,1.4646
6,3,300.0680966,2.0128
5,3,255.0136185,1.5261
5,1,287.0728477,2.3709
2,2,337.2439357,5.5591
5,2,295.1354479,1.3212
3,1,260.0507152,3.1672
29,12,1296.046908,6.74324
8,1,438.1790866,3.566
2,0,371.2249145,5.9961
7,2,375.1594344,1.9804
4,0,399.9339882,6.6748
5,1,200.0597204,-0.0153
6,1,370.1463469,2.53432
4,1,300.0665553,2.4722
8,2,194.0552234,-2.0781
9,2,387.1906543,1.0568
2,1,288.2089301,3.8792
1,0,130.1590261,1.8828
6,4,172.0007878,-0.2066
3,0,189.048955,0.1577
2,0,239.9883324,2.0608
5,0,286.1793613,2.0534
1,0,263.0535481,3.9598
5,0,410.2569429,4.3392
7,2,316.1569116,0.5025
7,0,247.0626769,0.53442
5,2,253.0188939,1.7158
3,2,261.0556563,4.09022
4,1,257.1051933,2.19162
2,0,307.1030852,4.94832
2,0,245.1779644,3.29972
7,3,404.109625,2.0386
3,2,161.0605653,0.7638
6,1,304.189926,3.14832
3,3,157.1102787,0.8361
1,2,133.0891494,1.5012
6,0,405.2052417,3.58476
6,0,218.0790382,0.0443
7,4,378.9021808,0.821
1,0,203.0035324,2.0048
2,1,287.9511625,5.1447
3,1,409.1664919,4.791
6,0,387.204573,3.7363
2,0,298.1503697,4.487
7,1,388.199822,2.5828
3,0,228.0786442,3.46446
4,1,284.1524779,2.9499
6,2,294.1579572,1.1942
1,2,115.1360995,1.9139
3,1,282.1732133,4.41776
3,0,277.2041791,3.293
8,1,387.2270398,0.7168
8,1,401.2426899,1.02522
3,2,89.04767846,0.1016
7,2,344.0896029,1.49982
3,1,277.2041791,3.0356
3,3,129.0789786,0.3645
4,1,237.1364935,1.4525
4,3,340.1012266,3.2906
6,0,422.2681763,3.8257
6,1,345.1576228,2.5122
10,4,428.2172034,0.827
5,3,205.0375077,0.9319
4,3,247.1684623,2.1737
4,1,304.1211778,3.8369
5,0,359.2096584,3.438
9,2,575.2090068,5.69592
6,0,305.1276601,2.64078
5,1,268.0659486,2.0469
4,0,307.1684623,3.24884
4,1,291.066221,2.84502
5,2,212.0255631,0.6163
4,0,415.1914215,4.7829
6,2,404.2198887,2.3524
6,1,402.2042387,2.5606
4,1,427.172206,0.4881
4,1,348.2533204,3.4841
3,0,283.1339066,2.6349
4,2,346.2144094,2.6667
5,3,362.2093241,1.7816
5,3,360.193674,1.5576
2,2,272.17763,3.6092
3,0,347.1652068,4.1253
4,4,211.1208434,1.1292
4,4,183.0895433,0.3506
5,4,776.6866998,4.5573
4,1,355.0783057,2.4663
3,0,340.2038448,4.0633
4,0,416.2021305,4.8523
6,2,402.2042387,2.1284
4,1,304.1907201,2.0755
5,2,358.1780239,1.7658
2,1,270.1619799,3.8174
6,2,416.2198887,2.3744
2,1,288.2089301,3.8792
24,11,744.0827288,-2.8989
21,9,663.1091218,-3.6479
21,10,664.1163983,-3.0159
9,4,245.0647851,-3.4569
6,2,334.0987281,0.8608
4,0,244.0978555,1.5836
2,0,318.0592966,-1.413
4,0,138.0905463,0.3995
4,5,205.0505709,0.5117
4,4,219.066221,0.7724
4,1,316.0745332,-0.3979
2,4,223.9975458,1.1288
1,0,165.1284273,-1.1132
4,1,324.183778,3.1732
7,3,322.0123268,0.909
5,4,133.0375077,-1.127
5,5,146.0691422,-1.3362
4,2,197.0818711,-3.4678
1,0,363.2500624,3.1779
2,2,296.17763,3.6126
2,0,314.2245802,4.7235
2,1,302.2245802,4.2693
4,0,317.1990937,3.2381
15,15,484.238058,-7.2914
7,3,305.9851336,-1.0602
10,4,292.0906655,-2.0712
1,2,77.02992022,-0.1251
11,4,329.0525197,-0.8174
4,3,247.0975211,1.5062
4,3,211.1208434,1.0844
8,2,380.1042074,0.9491
8,2,435.0655694,2.54872
2,1,206.0435217,2.7851
3,0,195.1026065,-2.3518
17,7,483.9685277,-2.5009
12,9,455.1222527,0.9255
5,2,390.1710204,3.0689
5,2,281.1627082,1.0415
12,4,380.143095,-2.038
2,1,139.0763917,-3.3111
6,2,452.2010451,2.3668
2,1,298.1932801,3.4925
3,1,330.2194948,3.8384
4,1,471.1610957,6.816
2,0,354.072425,5.3162
7,4,349.1096271,0.3181
8,5,279.0621982,-2.1412
8,5,243.0855205,-2.563
5,4,155.0694765,-0.6359
4,0,386.2457096,4.6552
3,2,480.1637617,1.1155
2,1,310.1932801,3.9156
6,7,174.1116757,-1.5481
4,1,111.9830296,-0.5644
2,1,113.9928639,0.6333
6,2,434.2104669,2.4188
2,1,127.9431847,0.8747
6,2,287.97623,1.3332
5,1,402.2406242,4.0733
2,0,318.0731607,3.9277
3,2,188.0473441,2.2436
7,2,350.0936427,0.6971
10,0,236.0280652,-1.0622
2,0,234.2095988,2.3451
2,2,165.1153641,1.3279
3,0,242.0942943,2.9348
1,1,199.0455703,3.8948
3,3,167.0946287,0.645
6,3,217.9885089,0.3371
2,1,109.0527638,0.5739
2,4,266.0377537,3.7486
3,1,229.1102787,3.4474
4,2,125.9986797,-1.1335
6,2,189.9605799,-1.238
3,2,223.0633285,2.0442
3,1,126.0316941,0.65382
3,2,181.1102787,1.205
3,0,447.2904073,3.0764
29,6,1427.938573,-13.28836
3,1,220.0636629,2.7743
4,1,324.183778,3.1732
2,2,201.0920418,1.7497
5,4,249.0781231,3.0832
4,2,314.106502,-0.91868
6,3,183.0167723,-0.2287
4,1,266.1551803,3.7267
14,10,592.1872854,0.61584
5,2,354.1943427,2.6471
9,5,301.0577815,-1.3266
7,2,414.1249428,2.4838
7,3,280.0630112,0.8682
2,3,187.0763917,1.489
3,0,291.1502254,3.0716
1,2,113.0065979,0.2967
2,1,118.0530982,1.5629
4,1,327.1834437,2.8075
4,1,223.1208434,1.8828
8,5,277.0827572,-0.2042
4,6,346.1224577,1.3306
6,2,572.0885318,-4.135
7,2,325.1525375,-0.3926
4,1,363.2310625,3.3085
14,6,420.1981992,-3.1756
3,5,253.0879307,0.9291
2,0,305.1546421,4.08442
2,2,201.0920418,1.7497
7,1,494.2116098,2.9376
5,2,353.2103271,1.9351
4,3,257.1294899,1.4706
4,0,416.1754371,4.6076
2,1,274.1932801,3.4891
12,3,434.1913826,-1.5015
9,2,311.1593542,-2.2813
4,2,262.0742276,3.1906
4,0,270.0892089,3.8842
6,1,480.2988078,4.9434
7,0,367.1055873,2.5847
5,3,213.100108,0.326
3,1,344.2351449,4.0844
2,1,304.2402303,4.3492
4,4,526.2630026,0.17824
8,1,469.1880674,2.9679
6,1,214.0257531,-0.3863
7,6,196.0583027,-3.4931
1,0,161.0065979,2.23282
2,0,416.1401734,-2.4724
2,3,181.1233419,1.6966
3,0,407.2128256,1.4636
11,8,342.1162115,-5.3956
4,3,337.1444713,3.293
4,1,397.1252559,-0.5397
12,8,584.2832768,-1.515
5,0,371.0924357,0.1003
3,1,281.1415788,3.1529
14,5,733.4612412,1.7856
5,2,203.1170954,1.5236
5,0,316.9945365,2.4906
2,1,312.2089301,3.8826
4,0,452.2463783,5.48328
2,0,239.1310142,2.9067
1,1,288.2453156,5.0903
1,0,323.1440774,5.1197
3,1,356.2351449,5.3503
4,4,276.1371334,0.551
4,4,204.183778,-0.2926
3,4,393.0840597,1.1358
33,21,1447.4302,0.1062
3,2,254.1419132,2.0299
1,2,215.1440774,2.9718
2,0,263.1685425,3.5205
11,4,391.1954649,-0.5529
2,1,215.0746422,3.078
2,1,273.0687195,3.3196
3,0,238.9581905,1.6082
8,7,290.1015049,0.3577
3,2,101.0476785,-0.5671
8,3,462.225368,2.1973
1,1,156.1514153,2.4395
4,1,209.1051933,2.01084
2,0,318.0731607,3.9277
3,0,254.0942943,3.8841
6,0,465.2282009,5.0243
3,1,213.0789786,3.0472
4,0,214.0742276,2.13436
6,2,224.0797069,-0.70908
5,2,211.0844579,0.8113
7,3,246.0651997,-1.6852
4,1,431.1096058,-0.2915
8,4,285.0628669,-0.2974
2,0,162.0947116,0.9723
8,3,378.0885573,0.4865
8,1,422.0524458,-8.1749
5,4,222.1038134,0.63527
4,1,327.1601214,2.6019
2,0,197.0641128,-2.0237
6,0,360.1582628,-5.7266
2,0,276.1626486,3.6775
5,2,291.0565289,2.49402
6,4,274.1429758,1.55742
5,4,211.0844579,0.1406
7,5,335.1402585,1.4118
4,1,276.183778,1.96282
0,0,55.9349375,-0.0025
0,0,101.9043493,-0.0025
0,0,196.9665687,-0.0025
6,3,211.0956913,-0.5046
7,5,221.0899372,-3.0776
3,0,376.1376121,5.2555
3,0,340.1609344,4.8337
2,2,296.17763,3.6126
10,5,762.270794,7.4473
3,2,328.2514636,4.1181
6,4,243.8860165,0.4307
6,5,246.0674279,-0.1164
1,0,187.1360995,2.1826
1,0,223.1127773,2.6044
2,0,343.1702921,5.1044
6,3,355.0047989,0.4043
6,0,730.2919826,0.1185
1,0,295.1394707,4.3742
7,4,347.093977,0.4449
11,1,512.0331498,-6.5469
6,1,219.0410689,0.69942
3,1,337.2041791,4.221
2,1,230.0877694,2.75392
5,1,403.2259772,4.0647
2,0,307.0297472,3.7491
10,5,265.0909998,-2.8909
14,6,780.4296067,2.2181
3,1,294.0093461,3.1842
3,1,258.0326684,2.7624
9,2,423.0558773,0.4754
13,4,749.2093965,2.6968
10,3,653.2212815,3.1928
1,0,339.2692779,3.4594
6,4,394.1791668,0.6205
3,0,303.1059776,3.9309
4,3,392.2926598,4.4779
12,7,543.1740607,0.0013
6,2,343.0677014,2.3866
8,5,365.1045417,0.0237
5,1,466.19223,4.1031
5,4,147.0531578,-0.7369
2,0,274.1236763,3.8186
5,1,370.1327167,3.03972
3,0,454.1578689,6.2033
8,5,365.1045417,0.0237
7,2,316.1569116,0.5025
3,1,263.188529,2.6346
3,1,243.1259288,2.3776
5,3,341.1393859,2.7961
4,2,252.0898776,2.6422
12,7,457.1584107,-3.10802
6,2,313.0862695,3.1113
6,1,544.1524205,5.8344
6,1,325.1460126,1.4062
4,0,337.1677936,3.5201
4,0,244.1211778,2.6691
3,1,269.0486528,2.945
13,3,588.1842911,1.3386
4,4,301.1677936,2.9568
4,2,336.043233,4.5772
2,1,361.2405646,4.8448
7,4,349.1096271,0.3486
2,0,171.0916748,1.5731
6,8,373.060148,0.6474
5,4,268.1786926,1.37912
3,3,192.1262631,1.58914
6,0,414.1613283,3.3685
8,3,272.0788513,0.79902
4,1,320.0119329,4.0896
6,0,636.3501704,2.9699
6,0,557.4312847,5.9659
9,5,233.112404,-1.6371
12,10,576.2716666,1.9592
2,1,206.1306798,3.0732
8,4,189.0385703,-2.4585
2,0,185.084064,2.14592
3,2,378.1166825,4.4479
12,6,753.4101491,2.7324
7,3,474.1589412,3.5316
8,1,307.0262914,2.2289
19,14,645.2480135,-8.5645
7,3,348.1256115,2.52992
5,2,246.1004423,1.0905
12,7,543.1740607,0.0013
12,2,471.0453296,-0.72832
10,6,497.1685814,1.0203
3,0,361.054881,4.74602
16,8,851.3775286,2.0796
7,2,305.1838376,-0.4471
5,2,231.1483955,2.10878
12,3,517.1631192,-0.2403
4,1,329.1427217,3.3265
9,2,423.167332,1.4786
5,0,191.9176426,-11.7446
14,0,928.5074286,8.0655
20,0,1242.500406,9.2469
15,4,520.1012472,-1.1277
6,1,272.0797069,1.3589
6,1,272.0797069,1.3589
7,1,211.0593058,0.0197
8,5,363.0888916,0.1505
3,0,309.1641259,3.0556
7,5,401.069986,2.2384
3,1,357.9501169,6.0373
7,4,367.0393546,0.6213
6,1,333.1488697,1.6105
4,4,280.0049294,2.3685
2,1,332.9281746,5.5525
5,0,345.1477268,4.6202
6,4,304.133554,2.9834
3,1,321.2204979,3.8668
4,2,282.9844053,1.5679
4,2,248.0619486,1.96432
4,0,417.1374678,4.7193
5,1,418.2719243,4.5856
4,1,204.0898776,0.8281
3,1,219.1735477,1.9989
9,4,357.0960852,2.7103
7,4,424.2461035,2.4404
2,1,291.138992,4.14642
2,1,255.1623143,3.72462
7,2,474.1921498,2.9889
7,0,505.2011307,3.9737
5,1,460.1087258,3.9918
3,1,429.2667794,5.4065
6,4,263.1746103,1.53008
3,1,255.1502254,2.4207
5,1,240.101111,1.4864
6,1,384.1815851,2.5425
8,6,603.3196028,6.351
7,2,427.2471065,2.30804
4,5,218.0633618,0.1943
4,2,246.1844467,1.648
4,2,372.2776784,3.8145
9,0,432.2372701,1.1441
6,1,363.1052907,1.6963
6,2,313.1460126,1.1297
5,2,295.1783583,1.5299
9,4,413.1620566,1.257
2,0,296.17763,4.0295
4,3,236.0619486,2.7322
3,3,304.134241,2.6412
3,3,268.1575633,2.2194
5,1,392.0961412,3.5814
7,4,272.0466925,0.1373
3,1,375.132671,5.04484
6,1,495.2897203,5.2709
8,2,421.1637708,1.8468
2,1,347.1452203,4.4672
5,1,330.1247389,2.83012
6,1,358.1892573,2.1254
5,1,447.1480325,4.8593
6,3,229.0521122,-0.5941
2,1,333.0954129,5.0527
2,1,297.1187352,4.6309
10,1,586.2791349,4.0911
3,2,339.1502254,4.9066
3,2,303.1735477,4.4848
8,2,435.2270398,4.1617
8,5,319.0949753,0.5
5,1,412.11246,3.809
5,2,287.1633769,1.9229
3,4,274.9919453,1.0646
14,7,766.3723837,2.5964
2,0,336.1160041,4.0986
6,2,207.11201,0.19162
2,1,345.1107266,4.8568
4,1,365.1193994,3.7483
17,8,656.3414775,0.4261
2,1,275.0843696,3.7211
6,0,450.138006,3.7903
3,1,313.1808568,3.4574
13,3,547.1736839,1.2218
5,3,537.2645864,5.9323
1,1,341.0504826,5.6014
3,1,299.1652068,3.0564
6,0,281.0800412,2.60232
3,1,315.0273909,4.0731
10,5,663.3011929,4.25162
7,4,567.3130779,4.74762
4,0,414.2074059,3.5951
2,0,462.139632,6.39922
5,1,390.2406242,3.9495
3,1,324.1968412,4.31834
9,5,404.1117065,-2.082
1,0,315.1520552,5.1598
2,1,179.1310142,1.6701
1,0,206.0731649,3.2564
11,8,458.0849114,2.2332
9,6,291.0954165,-3.0666
4,4,337.1444713,3.3786
3,2,414.0933602,4.8697
12,7,579.1507385,0.4231
1,0,147.0176413,1.2969
6,4,362.1729386,2.1172
6,1,458.9977954,6.1703
3,1,338.2358136,4.3606
7,0,278.1378904,0.193
5,1,357.1010823,3.2646
8,1,384.1784179,2.6024
5,0,365.2103271,3.3377
3,2,246.1732133,1.7714
9,1,611.299536,6.4784
6,2,244.0517779,-0.7489
6,3,318.1015852,1.74
6,2,452.2675076,5.2199
6,1,514.2368762,7.26442
5,1,380.1866705,3.1535
2,0,317.1546421,4.3086
3,1,282.149891,3.14804
4,2,317.1294899,3.26222
4,2,281.1528122,2.84042
5,3,308.0961412,1.5113
3,2,302.1881947,3.6178
4,1,363.1601214,3.2293
6,2,380.1736072,3.80564
3,2,291.1259288,4.41454
3,2,297.0556563,4.4511
4,4,222.0229763,0.2145
2,1,384.0107936,2.9126
3,0,325.1808568,4.346
4,0,274.1205091,3.1616
7,1,424.1764997,3.0046
2,1,256.0800972,3.63004
7,1,443.020639,5.4537
1,1,305.0738049,5.1796
2,0,240.0487971,2.5679
7,2,389.1409272,1.4111
5,0,367.0611356,0.4321
2,1,208.0534038,1.6871
4,0,329.1294899,3.55032
3,1,180.1262631,1.1508
7,5,185.0089236,-1.4924
5,0,298.1780239,2.8408
2,0,221.0874351,1.8887
3,2,202.1106131,1.8465
4,2,173.1051933,0.6218
6,3,189.0637225,-0.5595
4,4,105.0425931,-1.6094
4,1,246.1368278,1.86434
6,1,359.1645198,2.3156
3,0,294.1732133,3.7746
15,4,789.487456,2.7465
8,2,441.139213,1.9829
4,4,302.1518092,3.5664
8,2,445.1404485,3.7072
4,4,280.988945,1.7577
7,1,423.1228803,2.403
5,2,313.1557047,2.1384
4,1,273.1131712,1.8743
3,2,416.1463256,0.4826
3,2,337.22744,3.4786
3,3,165.0789786,0.641
4,1,435.184418,4.1521
6,1,349.1150447,2.1769
6,1,185.0800412,0.48052
4,1,243.066221,1.3159
5,5,262.0388164,1.1502
3,1,216.1262631,1.772
6,5,308.1736072,0.5328
6,3,302.0790382,2.5185
2,2,266.1306798,4.2218
5,0,383.0924357,0.7206
8,0,402.1314677,3.5116
4,2,146.999014,-0.104
5,3,368.0728189,2.00062
