0,1,2,3
11,3,520.2447555,3.7144
11,3,520.2447555,3.7144
9,3,436.1760073,3.5897
11,3,547.2444212,4.2361
11,3,549.2600712,4.328
10,2,533.2651566,4.3437
10,3,533.2651566,4.7095
12,4,563.2393358,3.2085
12,3,590.2866203,3.7778
10,3,519.2495065,4.3194
10,3,533.2651566,4.3785
10,3,485.2651566,2.898
10,3,519.2495065,4.3194
10,3,537.2400847,4.4585
10,3,537.2400847,4.4585
10,3,471.2495065,2.5079
10,4,466.1865719,3.045
11,3,535.2444212,3.3849
11,3,548.2760556,3.3001
10,3,533.2651566,4.7095
10,3,547.2808067,5.098
8,3,463.1887361,4.4935
9,2,414.1207161,3.6333
8,2,464.1727517,4.4604
8,2,464.1727517,4.5422
8,2,370.0945014,3.5239
8,2,406.0756578,4.382
8,2,430.2117241,3.8888
9,4,479.1836508,4.1244
9,2,440.1363662,4.3384
8,2,453.2277085,4.0404
7,2,480.1499081,4.9011
9,2,492.1676663,4.3771
9,2,460.2222888,3.8974
10,3,521.1942154,4.5006
8,2,451.1411172,4.5452
8,2,470.2430242,4.7662
8,2,451.1411172,4.5452
9,2,494.1833164,4.469
8,2,444.2273741,4.19722
10,5,630.1172215,4.2104
10,4,540.2108163,1.6423
6,2,461.1926264,5.3199
18,8,540.0770934,-2.1262
3,0,125.0476785,-0.0687
8,2,447.2270398,3.90742
8,2,524.1535363,4.2767
8,2,492.090936,4.926
8,2,484.17898,4.3403
8,2,482.1633299,4.4209
6,2,343.0636159,3.6854
5,2,304.1324111,3.80632
7,2,373.0741806,3.694
8,3,474.1470111,4.4583
5,2,342.0683669,4.2904
9,1,500.1738946,3.8108
7,2,483.1269872,4.981
6,2,513.1197936,6.0844
8,2,511.1219018,4.3615
5,2,368.0272731,4.2604
7,2,455.095687,4.2008
6,2,425.0851224,4.322
9,2,499.189879,3.7017
8,2,529.11248,4.5006
5,2,386.0178513,4.3995
9,2,486.1582445,3.7865
8,2,417.1003953,3.7106
8,2,460.2586743,3.82262
5,2,392.0272731,4.73708
5,2,404.0272731,4.57438
6,2,449.0851224,4.66888
3,0,223.1572289,2.662
6,2,369.0225221,3.6554
6,2,369.0225221,3.6554
6,2,369.0225221,3.6554
6,2,305.1276601,3.20132
6,2,387.0131003,3.7945
5,1,394.0429232,4.211
6,2,387.0131003,3.7945
6,2,343.0636159,3.6854
5,2,368.0272731,4.2604
5,2,358.1041457,4.5167
6,2,396.1586259,5.0769
6,2,382.1429758,5.2902
5,2,304.1324111,3.80632
5,2,324.0777887,4.1513
5,2,324.0777887,4.1513
7,2,410.1841719,2.99892
6,2,511.9946314,3.3551
6,2,448.0997694,2.90102
11,5,594.3053497,2.9246
8,2,478.0739486,2.3213
6,2,452.0746975,2.7317
8,2,400.1634365,1.5588
6,2,434.0841193,2.5926
6,2,380.1736072,2.5837
6,2,394.1892573,2.89212
7,2,462.0790339,2.3552
6,2,458.0841193,3.3462
7,2,384.1685219,1.5927
7,2,418.1295495,2.2461
10,4,668.2702271,4.472
11,4,608.3209997,3.2668
12,3,641.322477,2.85672
12,4,583.3005987,2.06682
11,4,608.3209997,3.2668
10,4,602.3138062,3.7258
10,4,588.2981561,3.3357
16,6,739.2588886,1.75892
12,4,685.2911768,3.55572
12,4,685.2911768,3.55572
12,4,601.2911768,2.20592
3,0,173.0476785,1.116
8,1,495.2257024,2.784
8,1,495.2257024,2.784
7,2,441.2151377,2.0707
7,2,453.2151377,2.2132
7,2,453.2151377,2.2132
2,0,232.1463299,3.5508
2,0,230.1306798,3.0166
12,3,600.2595424,2.16132
12,5,573.2598767,1.47362
10,4,593.2570998,3.5596
12,4,574.2438923,1.90062
7,2,495.1269872,4.7414
6,2,425.0851224,4.1922
6,3,396.0221878,3.0701
7,2,454.0640526,3.7408
7,2,493.1113371,4.1886
6,2,410.0378378,3.7242
7,2,492.1273215,3.7153
7,2,448.0647213,4.5273
6,2,481.0571934,4.1266
6,2,412.0534879,4.277
7,2,548.1899218,5.5809
6,2,437.0851224,4.3363
7,3,455.095687,3.5547
7,2,469.1113371,4.2088
7,2,465.080037,3.41
6,2,481.1477226,5.7526
6,2,453.1164225,4.9724
5,2,380.0272731,4.0977
6,2,479.1320726,5.1966
6,2,451.1007724,4.418
6,2,449.0851224,4.1956
6,2,423.0694723,3.6394
6,2,479.1320726,5.1998
6,2,463.1007724,4.5637
6,2,465.1164225,5.1165
7,2,467.095687,3.9628
6,2,451.1007724,4.4196
7,2,453.080037,3.9203
6,2,483.0728434,4.6794
6,2,411.0694723,4.1497
7,2,440.0484025,3.6983
5,2,382.0429232,4.6505
5,2,382.0429232,4.6505
7,2,467.095687,3.9628
5,2,382.0429232,4.6505
8,2,521.1062517,4.44808
7,2,479.095687,4.67748
7,2,467.1524309,5.09758
7,2,465.1367808,4.46948
6,2,424.1102317,5.55588
5,2,406.0429232,5.12718
6,2,422.0378378,4.74568
7,2,477.080037,4.12468
7,2,464.0484025,4.20948
6,2,434.0378378,4.58298
8,2,509.1629956,4.86658
7,2,493.1113371,5.06758
7,2,495.183731,5.87618
6,2,503.1320726,5.67328
7,2,467.1524309,5.09598
8,2,535.1219018,4.83818
7,2,507.1085154,5.59748
8,2,495.1473455,4.47808
7,2,481.1680809,5.48768
7,2,453.1367808,4.70748
6,2,505.0571934,4.60328
8,2,521.1062517,4.44808
7,2,465.1367808,4.46948
6,2,423.1262161,4.69888
7,2,479.095687,4.67748
7,2,478.0640526,4.21748
6,2,503.1320726,5.67648
6,2,434.0378378,4.20088
2,0,232.1463299,3.2406
5,2,380.0272731,4.4155
6,2,395.0381722,4.2116
5,2,436.0146578,5.1929
8,1,496.1222361,3.7722
7,1,440.0960214,3.6115
6,2,383.0381722,4.0455
6,2,402.9835498,4.2219
10,3,520.097084,3.4286
10,3,513.1691436,2.8941
9,2,511.1331352,3.1178
9,3,525.1487852,3.8737
10,3,539.1280498,2.8641
9,3,497.1174851,3.0935
6,2,445.0538222,5.1828
8,2,441.0436515,3.5887
8,3,496.1222361,3.6985
7,1,495.1269872,4.3772
7,3,412.0171024,3.7152
6,2,410.0378378,4.2196
8,2,497.1062517,4.1255
6,1,383.0381722,3.6797
6,2,383.0381722,4.0455
7,2,440.0484025,4.1937
7,2,517.1113371,4.66528
7,2,450.0327524,4.13248
11,4,532.1991704,1.2149
11,4,510.2114493,1.9539
12,3,511.2066983,1.01462
8,2,589.1647451,7.19088
9,2,610.2459167,6.22328
10,2,611.1935467,5.83308
9,3,541.1993008,5.57548
8,2,535.2350176,6.52748
9,2,545.1829821,6.13048
10,2,559.2098655,5.27098
9,2,612.1710375,7.14718
9,2,606.2146165,7.08568
8,3,528.156433,6.53388
9,2,547.1557218,5.45308
10,2,594.2049244,5.49678
8,2,591.1848739,6.81568
9,2,546.2379388,5.75576
8,2,546.2743243,5.86778
9,2,625.2455823,7.08668
8,2,595.2350176,7.46178
8,2,561.1601384,6.59898
11,2,685.2667117,6.34128
8,2,581.2193676,7.07168
9,4,555.2149509,6.04988
8,2,569.2193676,6.8459
8,2,541.1880674,6.75078
8,2,605.2193676,7.69068
8,2,605.2193676,7.69068
8,2,589.1647451,7.19088
8,2,573.1942957,6.67658
9,2,534.2146165,4.79508
8,2,581.2193676,7.02478
8,2,567.2037175,6.68158
8,2,573.1942957,6.67658
9,3,611.2299322,6.43258
10,4,627.2248469,5.75258
8,2,521.2426899,5.88408
9,2,578.1833164,6.86658
9,2,597.2142822,6.30808
8,3,604.235352,7.72378
8,2,561.2506677,6.91758
8,3,554.2197019,6.57058
8,2,573.1942957,6.67658
8,2,541.1880674,6.14738
8,2,623.2663178,8.23878
8,2,555.2037175,6.53748
8,2,607.1553233,7.32998
8,2,591.1848739,6.81568
9,2,556.1989665,5.93248
8,2,569.2193676,6.57998
8,2,611.2663178,8.09468
8,2,544.2586743,6.30808
9,2,599.2299322,6.55408
9,3,585.2142822,5.89998
8,3,540.2040518,6.18048
8,2,589.1647451,7.19088
9,2,501.1680007,4.75408
8,2,626.1325438,7.84308
8,2,640.1481938,8.23318
8,2,555.2037175,6.53748
8,2,507.2270398,5.49398
9,2,597.2142822,6.30808
8,2,613.1914386,7.02468
9,2,545.1400717,5.50958
9,2,580.1989665,6.40916
9,2,556.1989665,5.93248
8,2,589.1647451,7.19088
9,2,531.2382732,5.31298
10,4,643.256147,6.03948
9,2,542.1833164,6.14578
8,2,608.1761228,7.28268
8,2,550.1012437,6.17608
9,2,585.2142822,6.54608
9,2,661.2455823,8.11648
8,2,521.2426899,5.88408
9,3,578.1833164,6.94168
8,2,625.1880674,8.68128
8,2,569.2193676,7.09848
9,2,529.1993008,5.20328
8,2,581.2193676,7.02478
8,2,568.235352,6.59488
8,2,617.2193676,8.19908
8,2,569.2193676,7.09848
5,2,389.9883008,4.3132
5,2,437.9744367,4.1553
7,2,466.1116715,4.0122
5,2,376.0293946,4.9438
7,2,474.1137929,4.6956
6,2,433.0872438,4.8756
6,2,473.0712583,4.0343
2,0,232.1463299,3.2406
6,2,346.1416384,1.0576
6,2,362.1729386,1.9835
2,0,313.1000197,4.2201
3,0,111.0320284,-0.4588
3,0,187.0633285,1.1116
3,0,201.0789786,1.1541
8,1,422.1477864,2.3399
8,1,436.1634365,2.73
8,1,450.1790866,3.1201
10,2,403.13795,-0.1143
10,2,417.1536001,0.2758
10,2,431.1692501,0.6659
1,0,216.1514153,4.1781
3,1,260.1412445,3.6329
1,0,244.1827154,4.9583
1,0,244.1827154,4.9583
1,0,258.1983655,5.3484
1,0,258.1983655,5.3484
1,0,306.1983655,6.0956
1,0,174.1044651,3.0078
1,0,188.1201151,3.3979
1,0,202.1357652,3.788
1,0,202.1357652,3.6439
1,0,230.1670653,4.5682
1,0,244.1827154,4.9583
1,0,208.1827154,3.9841
2,0,190.0993797,2.7305
2,0,218.1306798,3.5107
2,0,232.1463299,3.9008
3,1,217.1102787,2.7939
2,1,231.1623143,3.9339
4,2,275.1521435,3.3887
2,1,245.1779644,4.324
2,1,259.1936144,4.7141
2,1,307.1936144,5.4613
4,2,289.1677936,3.7788
3,0,229.1102787,1.9343
6,1,471.204573,3.7897
3,0,248.1412445,2.762
6,0,358.0953569,2.1362
8,2,557.116351,5.2351
3,0,369.2667794,6.0571
3,0,187.0633285,1.5061
3,0,201.0789786,1.8962
3,0,191.0382567,1.2551
3,0,249.0789786,2.6434
3,0,347.2824294,5.9489
6,0,268.0484067,0.5454
3,0,207.0087061,1.7694
3,0,207.0087061,1.7694
3,0,207.0087061,1.7694
3,0,250.9581905,1.8785
3,0,250.9581905,1.8785
6,0,268.0484067,0.5454
3,0,250.9581905,1.8785
3,0,298.9443264,1.7206
3,0,298.9443264,1.7206
3,0,298.9443264,1.7206
6,0,296.0797069,0.5366
3,0,249.0789786,2.783
6,0,248.0797069,-0.3834
3,0,249.0789786,2.783
3,0,249.0789786,2.783
3,0,187.0633285,1.42442
3,0,187.0633285,1.42442
3,0,187.0633285,1.42442
6,0,276.111007,0.3968
8,0,308.1008362,-1.1304
3,0,201.0789786,1.6784
3,0,201.0789786,1.6784
3,0,201.0789786,1.6784
3,0,215.0946287,2.0685
3,0,215.0946287,2.2394
3,0,215.0946287,2.2394
3,0,271.1572289,3.6289
4,1,189.0425931,0.8216
3,0,215.0946287,1.674
3,0,263.0946287,2.7786
4,0,203.0582431,1.1246
4,0,203.0582431,1.1246
4,0,203.0582431,1.1246
3,0,191.0382567,1.2551
3,0,191.0382567,1.2551
3,0,321.2667794,5.3927
9,2,513.1579102,4.3066
9,2,531.1484884,4.4457
7,2,467.1524309,5.09758
12,5,392.0533283,-0.7994
20,12,815.4177536,-2.3648
20,12,773.3708035,-3.391
20,12,849.4021036,-2.1682
20,12,835.3864535,-2.0382
18,10,848.4432401,0.0025
20,12,829.4334037,-1.9763
20,12,799.3864535,-2.8568
20,12,827.4177536,-2.2207
20,12,841.4334037,-1.8306
20,11,813.4021036,-2.5961
18,10,772.41194,-1.2203
18,10,786.4275901,-0.8318
20,11,829.4334037,-2.1041
20,11,787.3864535,-3.1303
18,10,770.3962899,-1.3238
18,10,812.4432401,-0.2976
18,10,798.4275901,-0.6877
18,10,744.3806399,-1.858
18,10,786.4275901,-0.8318
18,10,772.41194,-1.2219
18,10,744.3806399,-1.858
18,10,772.41194,-1.2219
18,10,778.3649898,-1.6614
18,10,820.41194,-0.6352
18,10,806.3962899,-1.0253
18,10,764.3493397,-1.5314
18,10,806.3962899,-0.5052
18,10,792.3806399,-0.8953
20,12,813.4021036,-2.4683
20,12,855.4490538,-1.4421
20,12,841.4334037,-1.8322
20,12,787.3864535,-3.0025
20,12,829.4334037,-1.9763
20,12,815.4177536,-2.3664
20,12,787.3864535,-3.0025
20,12,829.4334037,-1.9763
20,12,815.4177536,-2.3664
20,12,821.3708035,-2.8059
20,12,863.4177536,-1.7797
20,12,849.4021036,-2.1698
20,12,807.3551534,-2.6759
20,12,849.4021036,-1.6497
20,12,835.3864535,-2.0398
20,11,827.4177536,-2.2076
20,11,869.4647038,-1.1814
20,11,855.4490538,-1.5715
20,11,801.4021036,-2.7418
20,11,843.4490538,-1.7156
20,11,829.4334037,-2.1057
20,11,801.4021036,-2.7418
20,11,843.4490538,-1.7156
20,11,829.4334037,-2.1057
20,11,835.3864535,-2.5452
20,11,877.4334037,-1.519
20,11,863.4177536,-1.9091
20,11,821.3708035,-2.4152
20,11,863.4177536,-1.389
20,11,849.4021036,-1.7791
20,12,827.4177536,-2.0782
20,12,869.4647038,-1.052
20,12,855.4490538,-1.4421
20,12,801.4021036,-2.6124
20,12,843.4490538,-1.5862
20,12,829.4334037,-1.9763
20,12,801.4021036,-2.6124
20,12,843.4490538,-1.5862
20,12,835.3864535,-2.4158
20,12,877.4334037,-1.3896
20,12,863.4177536,-1.7797
20,12,821.3708035,-2.2858
20,12,863.4177536,-1.2596
20,12,849.4021036,-1.6497
18,10,846.4275901,-0.101
18,10,888.4745402,0.9252
18,10,874.4588902,0.5351
18,10,820.41194,-0.6352
18,10,862.4588902,0.391
18,10,848.4432401,0.0009
18,10,820.41194,-0.6352
18,10,862.4588902,0.391
18,10,848.4432401,0.0009
18,10,854.3962899,-0.4386
18,10,896.4432401,0.5876
18,10,882.4275901,0.1975
18,10,840.3806399,-0.3086
18,10,882.4275901,0.7176
18,10,868.41194,0.3275
18,10,756.3806399,-1.7123
18,10,798.4275901,-0.6861
18,10,784.41194,-1.0762
18,10,730.3649898,-2.2465
18,10,772.41194,-1.2203
18,10,758.3962899,-1.6104
18,10,730.3649898,-2.2465
18,10,758.3962899,-1.6104
18,10,764.3493397,-2.0499
18,10,806.3962899,-1.0237
18,10,792.3806399,-1.4138
18,10,750.3336897,-1.9199
18,10,792.3806399,-0.8937
18,10,778.3649898,-1.2838
20,12,841.4334037,-1.8306
20,12,773.3708035,-3.391
20,12,815.4177536,-2.3648
20,12,801.4021036,-2.7549
20,12,801.4021036,-2.7549
20,12,807.3551534,-3.1944
20,12,835.3864535,-2.5583
20,12,793.3395033,-3.0644
20,12,821.3708035,-2.4283
20,11,855.4490538,-1.5699
20,11,841.4334037,-1.96
20,11,787.3864535,-3.1303
20,11,829.4334037,-2.1041
20,11,815.4177536,-2.4942
20,11,815.4177536,-2.4942
20,11,821.3708035,-2.9337
20,11,863.4177536,-1.9075
20,11,849.4021036,-2.2976
20,11,807.3551534,-2.8037
20,11,849.4021036,-1.7775
20,11,835.3864535,-2.1676
20,12,813.4021036,-2.4667
20,12,855.4490538,-1.4405
20,12,787.3864535,-3.0009
20,12,829.4334037,-1.9747
20,12,815.4177536,-2.3648
20,12,787.3864535,-3.0009
20,12,829.4334037,-1.9747
20,12,815.4177536,-2.3648
20,12,821.3708035,-2.8043
20,12,863.4177536,-1.7781
20,12,849.4021036,-2.1682
20,12,807.3551534,-2.6743
20,12,849.4021036,-1.6481
20,12,835.3864535,-2.0382
18,10,832.41194,-0.4895
18,10,874.4588902,0.5367
18,10,860.4432401,0.1466
18,10,806.3962899,-1.0237
18,10,848.4432401,0.0025
18,10,834.4275901,-0.3876
18,10,806.3962899,-1.0237
18,10,834.4275901,-0.3876
18,10,840.3806399,-0.8271
18,10,882.4275901,0.1991
18,10,868.41194,-0.191
18,10,826.3649898,-0.6971
18,10,868.41194,0.3291
18,10,854.3962899,-0.061
7,3,378.1678532,0.9543
10,3,448.2335221,3.0582
10,3,461.2651566,2.4372
11,3,489.2600712,2.073
10,2,462.2491722,3.0825
10,3,470.2178721,3.7651
7,2,357.1225747,3.9367
7,2,407.1382248,5.0415
7,2,386.1378904,4.5503
7,2,357.1225747,3.9367
7,2,407.1382248,5.0899
7,2,414.0894963,4.9381
8,2,473.1254672,5.861
9,2,481.1516819,4.6356
9,3,495.167332,4.7601
8,2,493.1880674,5.6082
8,2,493.1880674,5.6082
8,2,491.1724174,5.5179
8,2,464.1727517,4.5422
10,2,577.2568157,5.0152
9,2,492.1676663,4.178
10,2,522.178231,4.1866
11,3,552.1887957,3.861
9,3,506.1833164,4.6144
10,3,536.1938811,4.623
8,2,478.1884018,4.5378
8,2,546.1757864,5.5566
9,2,506.1833164,4.1069
8,2,492.2040518,4.5803
8,2,532.1601363,5.561
8,2,510.1604728,4.9097
7,2,480.1499081,4.9011
9,3,493.1993008,4.5021
9,2,528.1443441,5.2042
9,2,512.1738946,4.6899
9,2,512.1738946,4.6899
8,2,430.2117241,3.8888
8,2,498.1991087,4.9076
8,2,508.1222361,4.6513
8,3,526.1827899,3.1734
5,3,277.0851266,2.0791
6,3,278.0803756,1.4741
6,3,292.0960256,1.78252
6,3,320.1273258,2.34492
6,2,334.1429758,2.36922
6,3,334.1429758,2.73502
9,2,472.2222888,3.77002
8,2,430.2117241,3.99942
8,1,484.2586743,4.80392
8,1,458.2430242,4.41382
7,1,414.2168095,4.01512
6,0,343.1199879,2.6165
9,2,601.2413079,6.28622
7,1,432.2073876,4.15422
7,1,432.2073876,4.15422
7,1,432.2073876,4.15422
7,1,448.1778371,4.66852
7,1,448.1778371,4.66852
7,1,448.1778371,4.66852
7,1,448.1778371,4.66852
8,2,430.2117241,3.72072
8,2,430.2117241,3.72072
8,2,430.2117241,3.72072
8,2,430.2117241,3.72072
7,1,432.2073876,4.15422
7,1,452.1527652,4.4992
7,1,450.1979658,4.29332
7,1,450.1979658,4.29332
7,1,448.1778371,4.66852
7,1,468.1232147,5.0135
7,1,466.1684153,4.80762
7,1,466.1684153,4.80762
7,0,433.1914032,4.20292
7,0,451.1819814,4.34202
7,0,451.1819814,4.34202
7,0,433.1914032,4.20292
6,0,431.1779814,4.42272
11,2,556.291037,4.5872
8,2,400.1647739,4.0482
8,2,338.1491238,2.3463
10,2,498.2491722,3.8
11,2,528.2597369,3.8086
11,2,542.2753869,4.1987
11,2,556.291037,4.5872
10,2,512.2648223,4.10842
10,2,516.2397504,3.9391
11,2,556.291037,4.5872
11,2,554.2753869,4.3412
11,2,590.2753869,5.3834
11,2,640.291037,6.5366
11,2,604.291037,5.379
11,2,666.3066871,7.0504
12,2,682.3016017,7.1757
12,2,696.3172518,6.9624
11,2,528.2597369,3.8086
10,2,473.2175377,4.1228
10,2,513.2488379,5.0471
11,2,515.2281024,3.8934
11,2,542.2753869,4.1987
7,2,419.1149025,3.5013
7,2,457.1305526,5.6391
9,2,462.1207161,4.3048
9,2,462.1207161,4.3048
10,4,477.1316152,3.887
10,5,467.1472652,2.4618
10,4,461.1611657,3.3727
9,4,494.1269444,4.6311
11,4,466.1268641,3.4388
11,4,534.1142488,4.4576
9,4,462.1207161,4.7053
9,4,530.0427714,6.0121
9,4,530.0427714,6.0121
9,4,530.0427714,6.0121
9,4,480.1112943,4.8444
9,4,480.1112943,4.8444
9,4,480.1112943,4.8444
10,4,463.1159651,4.1003
10,4,463.1159651,4.1003
10,4,477.1316152,4.40872
10,4,457.1862376,4.06374
8,4,388.0850796,3.0521
8,4,422.0461072,3.7055
3,1,274.0163496,3.1461
4,0,144.0422587,-0.1114
7,2,495.1269872,4.7414
7,2,495.1269872,4.7414
14,8,720.26744,2.84818
8,1,453.1787522,1.8055
8,2,494.2416868,2.2145
8,2,508.2573369,2.4621
6,2,512.2675076,4.1987
6,2,526.2831577,4.4463
8,2,452.1947366,1.3785
7,2,416.1572439,3.4438
7,2,416.1572439,3.4438
8,2,477.27399,2.23862
8,2,403.210721,1.6127
8,2,512.2190332,3.7561
7,3,334.1528718,1.8385
10,4,499.1768158,4.7743
11,2,655.2440581,6.6058
8,2,418.0945014,3.6972
8,2,418.0945014,3.6972
10,2,469.1862376,2.8804
10,2,469.1862376,2.8804
10,2,482.2178721,2.7956
10,2,482.2178721,2.7956
9,2,467.206973,4.0341
9,2,453.191323,3.644
9,2,455.206973,3.89
10,3,441.1549375,3.0022
10,4,427.1392874,2.1427
11,2,512.2284368,2.8042
11,2,512.2284368,2.8042
9,2,428.1596885,3.36082
9,2,428.1596885,3.36082
9,2,414.1440384,3.0524
9,2,414.1440384,3.0524
9,2,414.1440384,3.0524
9,1,415.128054,3.0193
10,2,471.2018877,2.9842
10,2,471.2018877,2.9842
9,2,441.191323,2.9756
8,2,384.1334738,3.0438
10,1,552.2961224,4.01392
10,1,606.267857,4.7243
10,1,572.2415,4.3589
10,1,556.2710505,3.8446
11,1,568.291037,3.7141
9,1,537.2852234,4.7629
10,1,566.3117725,3.7436
10,1,538.2804723,3.7055
10,1,538.2804723,3.7055
8,1,440.196074,3.9537
11,1,568.291037,3.7141
11,1,560.3223371,3.4521
11,1,574.3379872,3.8422
11,1,534.3066871,2.9179
11,1,506.2753869,2.1393
11,2,556.291037,3.225
11,1,582.3066871,3.7097
11,1,582.3066871,3.7097
11,1,596.3223371,4.0998
11,1,596.3223371,4.0998
11,1,596.3223371,4.0998
11,2,610.3379872,4.5362
5,1,334.0787416,2.71662
6,1,300.111007,2.10902
6,1,310.1892573,1.1165
5,1,295.087829,2.0586
6,2,318.1579572,0.8268
6,2,284.1736072,0.6302
6,2,318.1579572,0.8268
8,3,423.1706678,4.2526
12,2,589.2316636,3.5316
12,4,575.2160135,3.3172
12,3,615.2473136,4.1121
12,3,615.2473136,4.1121
12,3,575.2160135,3.1894
12,3,576.2000291,3.3508
13,3,616.2425626,3.4686
12,4,575.2160135,3.3172
10,2,532.2101998,4.4617
10,2,520.2101998,4.3192
10,2,518.1945498,4.0716
10,2,524.2648223,4.38148
9,2,533.2306009,5.1632
9,3,519.2149509,5.1528
9,2,513.2852234,4.81822
9,3,485.2539232,4.4994
9,3,485.2539232,4.1676
5,0,340.1077515,3.4702
5,0,374.0687791,4.1236
10,2,413.2087846,1.7132
10,2,427.2244347,2.02162
8,2,522.1470111,5.8946
7,2,388.1535405,3.5044
7,2,466.1019528,5.1953
9,3,501.1623888,4.6664
8,2,407.1393677,3.53388
8,2,534.1470111,6.0371
8,2,500.1859835,5.3837
9,2,517.1516819,5.293
9,2,483.1906543,4.6396
7,2,400.1535405,3.6469
7,2,478.1019528,5.3378
9,3,513.1623888,4.8089
8,2,419.1393677,3.67638
7,2,428.1051463,4.4581
7,2,472.0546308,4.5672
9,2,579.2048604,5.8264
8,2,445.2113897,3.4362
8,2,523.159802,5.1271
11,3,615.2780873,4.53
9,2,464.1972169,3.46568
9,2,545.2438327,5.173
10,2,562.2095312,5.0823
10,2,528.2485035,4.4289
8,2,473.1629956,4.2474
8,2,517.11248,4.3565
9,2,591.2048604,5.9689
9,2,557.2438327,5.3155
10,2,574.2095312,5.2248
10,2,540.2485035,4.5714
8,2,457.2113897,3.5787
8,2,535.159802,5.2696
9,2,476.1972169,3.60818
8,2,471.2270398,3.9688
8,2,484.2586743,3.884
8,2,525.1942957,5.3142
8,2,513.1942957,5.1717
9,2,539.1735602,4.4932
7,2,455.1524309,4.7634
8,2,499.1786456,4.78
7,2,469.1680809,5.1535
8,2,533.1441519,4.7792
8,2,503.1194165,3.7335
9,2,559.1456312,3.8926
9,2,547.1456312,3.7501
7,2,481.1680809,5.296
8,2,537.1942957,5.4551
8,2,525.1942957,5.3126
7,2,495.183731,5.6861
7,3,455.1524309,4.8113
7,3,441.1367808,4.4212
8,3,497.1629956,4.5803
7,3,477.1179372,5.014
7,3,509.1241654,5.3537
7,3,491.1335873,5.0565
8,3,499.1786456,4.8263
8,2,497.2426899,4.503
7,2,441.2164751,4.3439
7,2,455.2321252,4.734
7,2,427.200825,3.9522
7,2,441.2164751,4.3423
8,3,469.2113897,3.7691
7,3,413.185175,3.61
7,3,427.200825,4.0001
8,3,471.2270398,4.0151
6,1,300.111007,2.10902
8,2,426.1804239,3.8272
10,2,556.204588,4.8329
10,2,511.2331878,3.6969
10,2,470.2178721,3.3213
10,2,457.1862376,3.2639
11,2,461.1811522,2.5003
11,2,487.1968023,3.2054
8,3,451.1678107,4.8354
9,3,467.1627253,3.8509
10,3,483.1576399,3.517
8,3,462.1837951,4.6468
9,3,478.1787097,3.6623
9,3,437.163394,3.2867
11,4,543.1688733,4.3726
12,3,536.1920512,3.5342
10,2,460.1859032,3.0125
6,2,372.0789316,4.299
10,2,577.280138,5.3871
10,2,596.2205745,5.5543
8,2,466.2117241,5.1512
10,2,570.2049244,5.0201
8,2,532.17898,5.7304
10,2,563.2644879,4.997
9,2,589.3165235,6.9277
8,2,499.1786456,4.7816
10,2,576.2961224,4.9122
9,2,494.2542576,3.4963
8,2,455.1636643,3.303
10,2,553.280138,4.4882
9,2,547.2695733,5.7606
7,2,440.1527652,4.5415
8,2,494.2430242,4.9583
9,2,521.2539232,5.2264
11,2,612.2154891,4.7907
11,3,601.2471236,4.315
9,2,604.2364948,5.8857
10,3,590.3117725,5.347
9,2,561.2852234,6.1507
8,2,525.1942957,5.3158
9,2,504.2386075,4.7569
9,2,478.2229575,4.2227
7,2,485.1993811,5.788
9,2,577.3165235,6.7836
11,3,588.2154891,4.3998
8,2,442.1320298,3.3878
8,2,509.2426899,6.1549
10,2,551.2644879,4.8529
8,2,575.2099458,6.7341
8,2,465.2277085,4.3447
7,2,400.1214651,3.6172
8,2,439.2120584,3.8105
11,2,606.3066871,4.5387
10,3,590.3117725,5.347
8,2,499.1786456,4.7816
8,2,440.196074,4.617
9,2,524.2535889,5.3366
8,2,506.1633299,5.1962
10,3,572.2205745,5.1634
11,2,415.1880492,0.6779
12,3,591.223017,5.51894
10,3,633.2951193,6.07692
8,3,534.2743243,6.2576
12,1,647.2389727,4.4469
8,3,502.2492525,5.2435
10,2,492.1788997,3.3909
11,5,590.2753869,5.04644
3,0,254.070972,3.1468
9,2,469.2226231,3.70742
7,2,362.1855093,2.3488
8,3,534.2743243,6.2576
8,2,488.1018105,5.55612
10,2,520.162581,3.933
5,0,404.1623739,4.64734
10,2,592.2355559,3.4402
10,1,561.1545744,4.0178
11,1,563.1814578,3.5076
10,1,546.1549087,3.1544
8,4,564.1743733,7.1201
12,3,708.3635333,6.06232
5,0,399.1470582,4.51042
4,0,426.0466712,5.00164
7,2,366.1604374,2.5641
6,3,459.2059104,5.9666
10,2,592.2355559,3.4402
6,2,285.1589602,1.7928
7,4,349.1538748,2.5599
6,2,271.1433102,1.5468
5,0,355.1783583,3.551
9,2,473.163394,3.40162
10,3,647.3107694,6.25102
8,3,592.2056734,7.43892
6,1,297.1589602,1.5711
11,2,618.2357459,4.2404
4,0,362.1518092,4.54756
9,2,436.1558262,1.8325
4,2,297.0668897,4.0078
10,3,659.2355538,5.97232
9,2,520.2685703,2.6674
10,2,484.2335221,3.42042
5,0,378.1467238,4.24774
10,5,603.2205724,6.52664
11,1,577.1971079,3.8977
11,2,632.251396,4.6305
10,2,616.2564813,5.3941
10,3,595.3270882,7.08294
6,2,285.1589602,1.9353
7,5,387.1695249,3.6607
8,2,558.251002,5.8186
12,3,607.2543172,5.80744
11,1,675.1939143,5.8778
13,5,625.2648818,5.53364
